"","store_name","borough","year","store_address","latitude","longitude","type"
"7062","LA ESTRELLITA MEXICAN GROCERY INC","Bronx",2014,"213 E 198TH STREET",40.869794349,-73.890141395,"retail store"
"7063","OCEAN A & R PHARMACY INC","Brooklyn",2014,"2806 OCEAN AVE",40.593037778,-73.950405351,"retail store"
"7064","CONFECTIONARY NYC LLC","Manhattan",2014,"440 E 9TH STREET",40.72732823,-73.983051355,"retail store"
"7065","24 AVE DELI CORP","Queens",2014,"24-01 31ST ST",40.772100753,-73.915381233,"retail store"
"7066","CABA DELI GROCERY CORPORATION","Brooklyn",2014,"1419 E NEW YORK AVENUE",40.670316243,-73.915651298,"retail store"
"7067","GWQ ROEBLING FOOD CORP","Brooklyn",2014,"340 ROEBLING STREET",40.708228555,-73.961229238,"retail store"
"7068","NICKY DELI GROCERY CORP","Bronx",2014,"1147 RIVER AVENUE",40.83432335,-73.922293956,"retail store"
"7069","HEALTHY CHOICE GOURMET IV INC","Manhattan",2014,"1776 MADISON AVE",40.800598056,-73.944473266,"retail store"
"7070","1150 WEBSTER PHARMACY INC","Bronx",2014,"1150 WEBSTER AVENUE",40.830284069,-73.910535236,"retail store"
"7071","UZAIR GROCERY INC","Brooklyn",2014,"2150 BATH AVE",40.598846227,-73.99805647,"retail store"
"7072","ITTADI 36 INC","Queens",2014,"29-02 36TH AVE",40.757181845,-73.931303748,"retail store"
"7073","KING ROCKAWAY PKWAY CORP","Brooklyn",2014,"1938 ROCKAWAY PKWAY",40.635138694,-73.891479566,"retail store"
"7074","ULTIMATE STATE DELI CORP","Brooklyn",2014,"25 3RD AVE",40.685814466,-73.980214919,"retail store"
"7075","TAVAREZ DELI GROCERY CORP","Bronx",2014,"620 E 188TH STREET",40.855930304,-73.885990006,"retail store"
"7076","FRESH DIRECT LLC","Manhattan",2014,"630 WEST 52ND STREET",40.767785204,-73.995518598,"retail store"
"7077","PRIME NOW LLC","Brooklyn",2014,"850 3RD AVENUE STE 303",40.658772393,-74.003494984,"retail store"
"7078","1106 FOREST FOOD CORP","Staten Island",2014,"1106 FOREST AVE",40.626812363,-74.126513747,"retail store"
"7079","FULTON DELI CORP","Bronx",2014,"1225 FULTON AVENUE",40.830799053,-73.904537062,"retail store"
"7080","DOLLAR TREE STORES INC","Brooklyn",2014,"2114 COYLE STREET",40.600394868,-73.937214498,"retail store"
"7081","NEW YORK LANKA INC","Staten Island",2014,"313 VICTORY BLVD",40.634424975,-74.085519367,"retail store"
"7082","H&S NUTRITION LLC","Bronx",2014,"2958 3RD AVENUE",40.818090118,-73.914740101,"retail store"
"7083","ONE STOP SHOP MARKET INC","Queens",2014,"87-27 BRITTON AVE",40.747798011,-73.878929342,"retail store"
"7084","AL HAQQ PHARMACY INC","Queens",2014,"75-07 101ST AVE",40.679848562,-73.862023043,"retail store"
"7085","AN KASSEM, AQEEL M.","Bronx",2014,"268 CYPRESS AVENUE",40.80611921,-73.914007523,"retail store"
"7086","STOP ONE EXPRESS DELI INC","Brooklyn",2014,"2208 FULTON STREET",40.677989247,-73.908149998,"retail store"
"7087","HING HING SUPERMARKET INC","Queens",2014,"93-26 CORONA AVE",40.742252418,-73.870431433,"retail store"
"7088","SHLOK CORPORATION","Queens",2014,"4024 GREENPOINT AVE",40.739746439,-73.92434308,"retail store"
"7089","ESSA DELI GROCERY CORP","Bronx",2014,"4188 BARNES AVENUE",40.892178053,-73.854486036,"retail store"
"7090","AL SALAM HALAL MEAT & GROCERY INC","Brooklyn",2014,"7206 5TH AVENUE",40.631544199,-74.021972974,"retail store"
"7091","EL SITIO DELI GROCERY CORP","Bronx",2014,"892-894 HOME STREET",40.828235615,-73.89471431,"retail store"
"7092","BRAVO USA LLC","Queens",2014,"59-29 54TH STREET",40.716315038,-73.913798646,"retail store"
"7093","JOEY EXPRESS DELI INC","Bronx",2014,"1951 SOUTHERN BLVD",40.842635851,-73.885885484,"retail store"
"7094","STOP 1-45 FOOD MART CORP","Brooklyn",2014,"1975 UNION STREET",40.66747855,-73.922942129,"retail store"
"7095","B H GOURMET DELI CORP","Bronx",2014,"2550 BAINBRIDGE AVENUE STORE 1",40.862571202,-73.893073468,"retail store"
"7096","MICHAELS DELI CORP","Bronx",2014,"745 WHITE PLAINS ROAD",40.821504528,-73.858436511,"retail store"
"7097","FAMILY DOLLAR STORES OF NEW YORK LLC","Brooklyn",2014,"888 JAMAICA AVE",40.690002903,-73.871963645,"retail store"
"7098","DOLLAR TREE STORES INC","Queens",2014,"128-06 MERRICK BLVD",40.680899318,-73.764578725,"retail store"
"7099","WHITE COFFEE CORP","Queens",2014,"19-35 STEINWAY STREET",40.777213755,-73.900513832,"retail store"
"7100","LAMBERT DELI GROCERY CORP","Bronx",2014,"2131 BRYANT AVENUE",40.844174517,-73.878462805,"retail store"
"7101","CARIBBEAN FRIEND FOOD CORP","Manhattan",2014,"3462 BROADWAY",40.824051453,-73.951854079,"retail store"
"7102","LO MAXIMO DELI GROCERY LLC","Bronx",2014,"710 BECK STREET",40.815026909,-73.899915867,"retail store"
"7103","CHHAYA NEWS INC","Manhattan",2014,"204 W 35TH ST",40.751681095,-73.99042282,"retail store"
"7104","TWO WITCHES LLC","Manhattan",2014,"143 DIVISION ST W",40.714447215,-73.990814003,"retail store"
"7105","NOBEL DELI & MARKET INC","Brooklyn",2014,"6001 15TH AVE",40.62597564,-73.994175565,"retail store"
"7106","VA GROCERY AND DELI CORP","Brooklyn",2014,"207 HULL STREET",40.679952875,-73.908278073,"retail store"
